id,relid,year,active_year,code_status,type_of_violence,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,deaths
510691,NIG-2024-1-14669-28,2024,TRUE,Clear,1,Sambisa forest,"Near Sambisa Forest (Bama or Gwoza LGA, Borno State)",Borno state,,11.25,13.416667,145827,Nigeria,NGA,475,Africa,1,1,0
510392,NIG-2024-1-14669-12,2024,TRUE,Clear,1,Konduga lga,Bazanbari village  Konduga LGA,Borno state,Konduga lga,11.58605,13.00278,146547,Nigeria,NGA,475,Africa,1,1,1
510692,NIG-2024-1-14669-29,2024,TRUE,Clear,1,Alagarno forest,"Near Alagarno Forest, Kaga or Damboa LGA, Borno State",Borno state,,11.259902,12.351687,145825,Nigeria,NGA,475,Africa,1,1,0
510504,NIG-2024-1-14669-13,2024,TRUE,Clear,1,Mafa town,"Near Mafa, Mafa LGA, Borno State",Borno state,Mafa lga,11.92543,13.60269,146548,Nigeria,NGA,475,Africa,1,1,2
511696,NIG-2024-1-14669-143,2024,TRUE,Clear,1,Goniri village,Gonori Road in Gujba LGA of Yobe State,Yobe state,Gujba lga,11.48451,12.31264,145825,Nigeria,NGA,475,Africa,1,1,4
510505,NIG-2024-1-14669-14,2024,TRUE,Clear,1,Dure village,"Dure in the Timbuktu Triangle, Borno State",Borno state,Gwoza lga,11.189186,13.663927,145828,Nigeria,NGA,475,Africa,1,1,2
510733,NIG-2024-1-14669-31,2024,TRUE,Clear,1,Alagarno forest,"Near Alagarno Forest, Damboa LGA, Borno State",Borno state,,11.259902,12.351687,145825,Nigeria,NGA,475,Africa,1,1,0
510735,NIG-2024-1-14669-32,2024,TRUE,Clear,1,Malam Fatori village,"Mallam Fatori, Abadam LGA, Borno State",Borno state,Abadam lga,13.6734,13.3388,149427,Nigeria,NGA,475,Africa,1,1,0
510736,NIG-2024-1-14669-33,2024,TRUE,Clear,1,Dikwa-Ngala road,"Ngala-Dikwa area, Ngala or Dikwa LGA, Borno State",Borno state,,12.2015,14.0184,147269,Nigeria,NGA,475,Africa,1,1,0
510508,NIG-2024-1-14669-15,2024,TRUE,Clear,1,Konduga lga,"Luskori , Konduga Local governments area in Borno",Borno state,Konduga lga,11.58605,13.00278,146547,Nigeria,NGA,475,Africa,1,1,1
510524,NIG-2024-1-14669-16,2024,TRUE,Clear,1,Kirenawa village,"Krinowa, Marte LGA, in Borno",Borno state,Marte lga,12.424991,13.937297,147268,Nigeria,NGA,475,Africa,1,1,3
511019,NIG-2024-1-14669-35,2024,TRUE,Clear,1,Azare village,"Near Azare, Gujba LGA, Yobe State",Yobe state,Gujba lga,11.098167,12.042968,145825,Nigeria,NGA,475,Africa,1,1,0
511020,NIG-2024-1-14669-36,2024,TRUE,Clear,1,Gajiganna village,"Gajiganna, Magumeri LGA, Borno State",Borno state,Magumeri lga,12.252155,13.105596,147267,Nigeria,NGA,475,Africa,1,1,0
510369,NIG-2024-1-14669-11,2024,TRUE,Clear,1,Gubio lga,Gubio area of Borno State,Borno state,Gubio lga,12.67777,12.75361,147986,Nigeria,NGA,475,Africa,1,1,6
510529,NIG-2024-1-14669-17,2024,TRUE,Clear,1,Gwoza lga,Pulka/Firgi road in Gwoza Local Government of Borno,Borno state,Gwoza lga,11.103593,13.712983,145828,Nigeria,NGA,475,Africa,1,1,13
511026,NIG-2024-1-14669-37,2024,TRUE,Clear,1,Bama lga,"Katafila, Bama LGA, Borno State",Borno state,Bama lga,11.52059,14.09661,146549,Nigeria,NGA,475,Africa,1,1,0
510535,NIG-2024-1-14669-19,2024,TRUE,Clear,1,Gajiram town,"Gajiram town, Borno State",Borno state,Nganzai lga,12.49303,13.20914,147267,Nigeria,NGA,475,Africa,1,1,4
510536,NIG-2024-1-14669-20,2024,TRUE,Clear,1,Pulka road,Pulka Road in Gwoza LGA of Borno State,Borno state,Gwoza lga,11.28613,13.780545,145828,Nigeria,NGA,475,Africa,1,1,2
510544,NIG-2024-1-14669-22,2024,TRUE,Clear,1,Kukareta village,"Outskirts of Kukareta village, Yobe 
Along Damaturu Maiduguri Road",Yobe state,Damaturu lga,11.92058,12.184742,146545,Nigeria,NGA,475,Africa,1,1,1
511006,NIG-2024-1-14669-34,2024,TRUE,Clear,1,Wajiroko village,"Wajiroko, Damboa",Borno state,Damboa lga,10.931916,12.524372,145106,Nigeria,NGA,475,Africa,1,2,6
514558,NIG-2024-1-14669-40,2024,TRUE,Clear,1,Lamisuri village,"Lamisuri village, Gujba LGA",Yobe state,Gujba lga,11.447335,12.069219,145825,Nigeria,NGA,475,Africa,1,1,4
514559,NIG-2024-1-14669-41,2024,TRUE,Clear,1,Marte lga,"Around Arinna Woje village, Marte Local Government Area, in Borno State",Borno state,Marte lga,12.36532,13.8293,147268,Nigeria,NGA,475,Africa,1,1,25
513927,NIG-2024-1-14669-38,2024,TRUE,Clear,1,Kukareta village,Nearby Maltari village,Yobe state,Damaturu lga,11.92058,12.184742,146545,Nigeria,NGA,475,Africa,1,1,3
514078,NIG-2024-1-14669-39,2024,TRUE,Clear,1,Buni Yadi town,"Buni Yadi, Yobe",Yobe state,Gujba lga,11.26889,11.99694,145824,Nigeria,NGA,475,Africa,1,1,3
514565,NIG-2024-1-14669-43,2024,TRUE,Clear,1,Lake Chad area,"Border on River Kamoudougu, shores of Lake Chad",Borno state,,12.989201,13.832239,147988,Nigeria,NGA,475,Africa,1,1,40
514578,NIG-2024-1-14669-46,2024,TRUE,Clear,1,Miringa village,"Miringa village, Biu lga",Borno state,Biu lga,10.73115,12.14626,145105,Nigeria,NGA,475,Africa,1,1,1
514574,NIG-2024-1-14669-45,2024,TRUE,Clear,1,Koibe Kura village,"Outskirts of Koibe, Dikwa lga",Borno state,Dikwa lga,12.016912,13.861233,147268,Nigeria,NGA,475,Africa,1,1,0
515267,NIG-2024-1-14669-52,2024,TRUE,Clear,1,Timbuktu triangle,Timbuktu triangle in the Lake Chad Region,Borno state,,11.5722,12.6813,146546,Nigeria,NGA,475,Africa,1,1,3
514585,NIG-2024-1-14669-47,2024,TRUE,Clear,1,Ngala lga,Ngala Local Council of Borno State,Borno state,Ngala lga,12.21532,14.18319,147269,Nigeria,NGA,475,Africa,1,1,4
518721,NIG-2024-1-14669-66,2024,TRUE,Clear,1,Bama lga,Bama LGA of Borno State,Borno state,Bama lga,11.52059,14.09661,146549,Nigeria,NGA,475,Africa,1,1,16
514591,NIG-2024-1-14669-49,2024,TRUE,Clear,1,Asaga village,Asaga along the River Kamodougu,Borno state,Mobbar lga,13.300203,12.71668,148706,Nigeria,NGA,475,Africa,1,1,3
514600,NIG-2024-1-14669-50,2024,TRUE,Clear,1,Kukawa lga,Buluwa Area of Kukawa Local Government Area of Borno State,Borno state,Kukawa lga,12.96309,13.60899,147988,Nigeria,NGA,475,Africa,1,1,1
514820,NIG-2024-1-14669-51,2024,TRUE,Clear,1,Ukuba village,Ukuba in Sambisa forest,Borno state,Bama lga,11.322647,13.517303,145828,Nigeria,NGA,475,Africa,1,1,8
517977,NIG-2024-1-14669-56,2024,TRUE,Clear,1,Gashagar village,Gashigar,Borno state,Mobbar lga,13.36901,12.78577,148706,Nigeria,NGA,475,Africa,1,1,3
518452,NIG-2024-1-14669-62,2024,TRUE,Clear,1,Northeastern Nigeria,Northeast Nigeria,,,10.569692,11.554794,145104,Nigeria,NGA,475,Africa,2,4,33
518013,NIG-2024-1-14669-63,2024,TRUE,Clear,1,Borno state,"Nigeria, Borno",Borno state,,11.5,13,146547,Nigeria,NGA,475,Africa,1,1,5
518519,NIG-2024-1-14669-64,2024,TRUE,Clear,1,Gujba town,Gujba town,Yobe state,Gujba lga,11.5032,11.9367,146544,Nigeria,NGA,475,Africa,1,1,1
518045,NIG-2024-1-14669-57,2024,TRUE,Clear,1,Marte lga,"Arinna Woje, in Marte Local Government Area of Borno State",Borno state,Marte lga,12.36532,13.8293,147268,Nigeria,NGA,475,Africa,1,1,3
518584,NIG-2024-1-14669-65,2024,TRUE,Clear,1,Gwoza lga,Gori general area in Gwoza Local Government Area of Borno State,Borno state,Gwoza lga,11.103593,13.712983,145828,Nigeria,NGA,475,Africa,1,1,1
517971,NIG-2024-1-14669-55,2024,TRUE,Clear,1,Churchur village,"Churchur village, Bama lga",Borno state,Bama lga,11.339167,14.040833,145829,Nigeria,NGA,475,Africa,1,1,3
521539,NIG-2024-1-14669-149,2024,TRUE,Clear,1,Buni Yadi town,"Along Biu-Buratai-Buni Yadi road / 
Between Buratai and Damaturu",Yobe state,Gujba lga,11.26889,11.99694,145824,Nigeria,NGA,475,Africa,1,2,13
518095,NIG-2024-1-14669-59,2024,TRUE,Clear,1,Damasak village,"Damasak LGA,Borno State",Borno state,Mobbar lga,13.09771,12.4952,148705,Nigeria,NGA,475,Africa,1,2,24
518097,NIG-2024-1-14669-147,2024,TRUE,Clear,1,Madagali lga,"Around Dabuwan,  Madagali, Adamawa State",Adamawa state,Madagali lga,10.85219,13.54889,145108,Nigeria,NGA,475,Africa,1,2,0
518099,NIG-2024-1-14669-61,2024,TRUE,Clear,1,Bulaburin village,"Around Bulaburin, Damasak, Yobe State",Yobe state,Fune lga,11.403321,11.415185,145823,Nigeria,NGA,475,Africa,1,2,1
518113,NIG-2024-1-14669-68,2024,TRUE,Clear,1,Dikwa town,"Along Dikwa- Gajibo road, Borno State",Borno state,Dikwa lga,12.03609,13.91815,147268,Nigeria,NGA,475,Africa,1,2,4
520763,NIG-2024-1-14669-74,2024,TRUE,Clear,1,Sabon Gari Gana village,Sabon Gari on the Biu-Damboa road,Borno state,Biu lga,10.807864,12.45709,145105,Nigeria,NGA,475,Africa,1,1,1
521233,NIG-2024-1-14669-79,2024,TRUE,Clear,1,Sambisa forest,"Sambisa Forest, Timbuktu and its surroundings",Borno state,,11.25,13.416667,145827,Nigeria,NGA,475,Africa,1,2,2
518106,NIG-2024-1-14669-70,2024,TRUE,Clear,1,Koibe Kura village,"Koibe village located along Dikwa to Mafa, in Borno State",Borno state,Dikwa lga,12.016912,13.861233,147268,Nigeria,NGA,475,Africa,1,1,3
521244,NIG-2024-1-14669-80,2024,TRUE,Clear,1,Marte lga,"North East of Kwoleram in Marte, Borno State",Borno state,Marte lga,12.36532,13.8293,147268,Nigeria,NGA,475,Africa,1,2,3
521247,NIG-2024-1-14669-81,2024,TRUE,Clear,1,New Marte town,"Dogon Gida village on the road between Krinowa and Marte, Borno State",Borno state,Marte lga,12.24421,13.8605,147268,Nigeria,NGA,475,Africa,1,2,6
521254,NIG-2024-1-14669-83,2024,TRUE,Clear,1,Gwoza lga,Kolleram village along the shores of Lake Chad,Borno state,Gwoza lga,11.103593,13.712983,145828,Nigeria,NGA,475,Africa,1,1,31
521572,NIG-2024-1-14669-89,2024,TRUE,Clear,1,Wulgo village,Near Wulgo,Borno state,Ngala lga,12.483371,14.183386,147269,Nigeria,NGA,475,Africa,1,1,4
521253,NIG-2024-1-14669-82,2024,TRUE,Clear,1,Timbuktu triangle,"Timbuktu Triangle, Borno State",Borno state,,11.5722,12.6813,146546,Nigeria,NGA,475,Africa,1,1,3
521266,NIG-2024-1-14669-91,2024,TRUE,Clear,1,Banki town,Banki Junction Mitanti,Borno state,Bama lga,11.255863,14.152438,145829,Nigeria,NGA,475,Africa,1,1,1
520889,NIG-2024-1-14669-77,2024,TRUE,Clear,1,Baga village,"Baga road , Kukawa area",Borno state,Kukawa lga,13.09466,13.82343,148708,Nigeria,NGA,475,Africa,1,1,16
521571,NIG-2024-1-14669-88,2024,TRUE,Clear,1,Monguno town,Between Monguno and Lkae Chad,Borno state,Monguno lga,12.67863,13.60792,147988,Nigeria,NGA,475,Africa,1,1,10
521284,NIG-2024-1-14669-92,2024,TRUE,Clear,1,Kana village,"Kana Village, Biu  Local Government Area of Borno State",Borno state,Biu lga,10.780756,12.310759,145105,Nigeria,NGA,475,Africa,1,1,2
521302,NIG-2024-1-14669-216,2024,TRUE,Clear,1,Arege village,"Arege in Abadam LGA,in Borno State",Borno state,Abadam lga,13.48895,13.32904,148707,Nigeria,NGA,475,Africa,1,2,3
521293,NIG-2024-1-14669-93,2024,TRUE,Clear,1,Koshebe Kanuri village,"Koshebe, Borno",Borno state,Mafa lga,11.9757,13.3194,146547,Nigeria,NGA,475,Africa,1,1,2
521300,NIG-2024-1-14669-84,2024,TRUE,Clear,1,Gamboru town,Gamborun Ngala,Borno state,Ngala lga,12.37066,14.21731,147269,Nigeria,NGA,475,Africa,1,1,2
521705,NIG-2024-1-14669-94,2024,TRUE,Clear,1,Zari village,"Zarri village, located about 28 km east of Damasak and Mala Alide in Mobbar LGA of Borno State",Borno state,Mobbar lga,13.087504,12.738476,148706,Nigeria,NGA,475,Africa,1,1,3
520891,NIG-2024-1-14669-78,2024,TRUE,Clear,1,Gamboru town,Gamboru area,Borno state,Ngala lga,12.37066,14.21731,147269,Nigeria,NGA,475,Africa,1,1,11
526017,NIG-2024-1-14669-108,2024,TRUE,Clear,1,Dikwa town,Dikwa and Damno in Dikwa LGA,Borno state,Dikwa lga,12.03609,13.91815,147268,Nigeria,NGA,475,Africa,1,1,7
521398,NIG-2024-1-14669-87,2024,TRUE,Clear,1,Nganzai lga,"Kulukawiya Village, located in the Nganzai Local Government Area of Borno State",Borno state,Nganzai lga,12.50884,13.10414,147987,Nigeria,NGA,475,Africa,1,1,1
521394,NIG-2024-1-14669-218,2024,TRUE,Clear,1,Chibok lga,Along Wuro Jabbe axis in Chibok LGA,Borno state,Chibok lga,10.83642,12.7705,145106,Nigeria,NGA,475,Africa,1,1,2
526872,NIG-2024-1-14669-110.1,2024,TRUE,Clear,1,Mafa lga,"Damboa, Mafa, Dikwa, Gwoza and Bama LGAs of Borno State as well as Madagali LGA of Adamawa State",Borno state,Mafa lga,11.925833,13.605556,146548,Nigeria,NGA,475,Africa,2,2,5
526873,NIG-2024-1-14669-110.2,2024,TRUE,Clear,1,Dikwa lga,"Damboa, Mafa, Dikwa, Gwoza and Bama LGAs of Borno State as well as Madagali LGA of Adamawa State",Borno state,Dikwa lga,11.90069,14.02693,146549,Nigeria,NGA,475,Africa,2,2,5
526874,NIG-2024-1-14669-110.3,2024,TRUE,Clear,1,Gwoza lga,"Damboa, Mafa, Dikwa, Gwoza and Bama LGAs of Borno State as well as Madagali LGA of Adamawa State",Borno state,Gwoza lga,11.103593,13.712983,145828,Nigeria,NGA,475,Africa,2,2,4
526875,NIG-2024-1-14669-110.4,2024,TRUE,Clear,1,Bama lga,"Damboa, Mafa, Dikwa, Gwoza and Bama LGAs of Borno State as well as Madagali LGA of Adamawa State",Borno state,Bama lga,11.52059,14.09661,146549,Nigeria,NGA,475,Africa,2,2,4
526876,NIG-2024-1-14669-110.5,2024,TRUE,Clear,1,Madagali lga,"Damboa, Mafa, Dikwa, Gwoza and Bama LGAs of Borno State as well as Madagali LGA of Adamawa State",Adamawa state,Madagali lga,10.85219,13.54889,145108,Nigeria,NGA,475,Africa,2,2,4
521396,NIG-2024-1-14669-86,2024,TRUE,Clear,1,Gorigi village,Goniri in Damboa LGA in Borno,Borno state,Damboa lga,11.37327,12.43266,145825,Nigeria,NGA,475,Africa,1,1,6
521401,NIG-2024-1-14669-96,2024,TRUE,Clear,1,Wanori village,Dumbari in Konduga LGA of Borno State,Borno state,Jere lga,11.745176,13.304437,146547,Nigeria,NGA,475,Africa,1,1,1
526877,NIG-2024-1-14669-111.1,2024,TRUE,Clear,1,Gwoza lga,"Gwoza, Bama and Kukawa LGAs of Borno State",Borno state,Gwoza lga,11.103593,13.712983,145828,Nigeria,NGA,475,Africa,2,2,6
526878,NIG-2024-1-14669-111.2,2024,TRUE,Clear,1,Bama lga,"Gwoza, Bama and Kukawa LGAs of Borno State",Borno state,Bama lga,11.52059,14.09661,146549,Nigeria,NGA,475,Africa,2,2,6
526879,NIG-2024-1-14669-111.3,2024,TRUE,Clear,1,Kukawa lga,"Gwoza, Bama and Kukawa LGAs of Borno State",Borno state,Kukawa lga,12.96309,13.60899,147988,Nigeria,NGA,475,Africa,2,2,5
526325,NIG-2024-1-14669-99.2,2024,TRUE,Clear,1,Njimia village,"Njimia, and Farisu village",Borno state,Gwoza lga,11.339547,13.564416,145828,Nigeria,NGA,475,Africa,1,1,1
525491,NIG-2024-1-14669-99.1,2024,TRUE,Clear,1,Gwoza lga,"Njimia, and Farisu village",Borno state,Gwoza lga,11.103593,13.712983,145828,Nigeria,NGA,475,Africa,1,1,2
525504,NIG-2024-1-14669-101,2024,TRUE,Clear,1,Ukuba village,Garin Fallujah in Ukuba general area in Bama LGA,Borno state,Bama lga,11.322647,13.517303,145828,Nigeria,NGA,475,Africa,1,1,4
525506,NIG-2024-1-14669-102,2024,TRUE,Clear,1,Gwoza lga,Fulatari and Kago villages of Gwoza Local Government Area of Borno State,Borno state,Gwoza lga,11.103593,13.712983,145828,Nigeria,NGA,475,Africa,2,2,4
526110,NIG-2024-1-14669-109,2024,TRUE,Clear,1,Doron Naira village,Near the village of Doro Naira in the Alagarno area,Borno state,Kukawa lga,13.19304,13.61461,148708,Nigeria,NGA,475,Africa,1,1,0
525511,NIG-2024-1-14669-103,2024,TRUE,Clear,1,New Marte town,New Marte,Borno state,Marte lga,12.24421,13.8605,147268,Nigeria,NGA,475,Africa,1,1,1
525517,NIG-2024-1-14669-105,2024,TRUE,Clear,1,Damboa LGA section of Maiduguri-Damboa-Biu road,"Maiduguri-Damboa Road, Damboa local government area of Borno state",Borno state,Damboa lga,11.051161,12.649864,145826,Nigeria,NGA,475,Africa,1,2,1
525519,NIG-2024-1-14669-106,2024,TRUE,Clear,1,Sambisa forest,Parisu and Aulari in Sambisa forest,Borno state,,11.25,13.416667,145827,Nigeria,NGA,475,Africa,1,1,6
525523,NIG-2024-1-14669-107,2024,TRUE,Clear,1,Pulka town,Pulka town,Borno state,Gwoza lga,11.226071,13.783778,145828,Nigeria,NGA,475,Africa,1,1,4
531014,NIG-2024-1-14669-117,2024,TRUE,Clear,1,Konduga lga,Konduga LGA of Borno State,Borno state,Konduga lga,11.58605,13.00278,146547,Nigeria,NGA,475,Africa,1,1,15
531020,NIG-2024-1-14669-221,2024,TRUE,Clear,1,Getamiya village,East of Getamiya in Shiroro LGA of Niger State,Niger state,Shiroro lga,10.466667,6.55,144374,Nigeria,NGA,475,Africa,1,1,3
527861,NIG-2024-1-14669-112,2024,TRUE,Clear,1,Lake Chad area,"Mazuri, Itsari, Mudu, and Maleri villages on fringes of southern Lake Chad in Nigeria",Borno state,,12.989201,13.832239,147988,Nigeria,NGA,475,Africa,1,1,1
534415,NIG-2024-1-14669-125.1,2024,TRUE,Clear,1,Gwoza lga,Gwoza and Konduga LGAs of Borno State,Borno state,Gwoza lga,11.103593,13.712983,145828,Nigeria,NGA,475,Africa,1,2,7
534416,NIG-2024-1-14669-125.2,2024,TRUE,Clear,1,Konduga lga,Gwoza and Konduga LGAs of Borno State,Borno state,Konduga lga,11.58605,13.00278,146547,Nigeria,NGA,475,Africa,1,2,7
535952,NIG-2024-1-14669-126,2024,TRUE,Clear,1,Ngala lga,Gamboru Ngala and Bama LGAs of Borno State,Borno state,Ngala lga,12.21532,14.18319,147269,Nigeria,NGA,475,Africa,2,2,11
529888,NIG-2024-1-14669-114,2024,TRUE,Clear,1,Damsuri village,"Damsuri Village, located about  16 kilometers from Gajiram headsquarters of Nganzai Local Government Area of Borno",Borno state,Nganzai lga,12.413039,13.087138,147267,Nigeria,NGA,475,Africa,1,1,3
529885,NIG-2024-1-14669-113,2024,TRUE,Clear,1,Bama lga,"Jongo, Sambisa Forest, Bama Local Government Area of Borno State",Borno state,Bama lga,11.52059,14.09661,146549,Nigeria,NGA,475,Africa,1,1,11
529901,NIG-2024-1-14669-116,2024,TRUE,Clear,1,Kukawa lga,"Kukawa Local Government Area, Borno State",Borno state,Kukawa lga,12.96309,13.60899,147988,Nigeria,NGA,475,Africa,1,1,2
533930,NIG-2024-1-14669-119,2024,TRUE,Clear,1,Gajiram town,"Yashinti Village, Nganzai Local Government Area, Borno State",Borno state,Nganzai lga,12.49303,13.20914,147267,Nigeria,NGA,475,Africa,1,1,4
536056,NIG-2024-1-14669-127,2024,TRUE,Clear,1,Barwati village,"Bawarti village, heading for Kukawa",Borno state,Kukawa lga,12.79148,13.67426,147988,Nigeria,NGA,475,Africa,1,1,7
533987,NIG-2024-1-14669-121,2024,TRUE,Clear,1,Jakana village,Jakana in Konduga Local Government Area of Borno state,Borno state,Konduga lga,11.84276,12.77548,146546,Nigeria,NGA,475,Africa,1,1,2
533988,NIG-2024-1-14669-122,2024,TRUE,Clear,1,Siraja village,"Bula Marwa in Bama Local Government area,
Ahead of Siraja village",Borno state,Bama lga,11.360268,13.990659,145828,Nigeria,NGA,475,Africa,1,1,8
539308,NIG-2024-1-14669-135,2024,TRUE,Clear,1,Mafa village,Mafa town,Yobe state,Tarmuwa lga,12.361031,12.226946,147265,Nigeria,NGA,475,Africa,1,1,0
533990,NIG-2024-1-14669-123,2024,TRUE,Clear,1,Bama lga,"Lantari, Mojori, Bula Malo, and Baramari villages in Bama LGA",Borno state,Bama lga,11.52059,14.09661,146549,Nigeria,NGA,475,Africa,2,1,2
539310,NIG-2024-1-14669-137,2024,TRUE,Clear,1,Buratai village,"Buratai, a village in Borno state",Borno state,Biu lga,10.90484,12.08863,145105,Nigeria,NGA,475,Africa,1,1,0
538620,NIG-2024-1-14669-128,2024,TRUE,Clear,1,Komala village,"Kumala general area, Konduga lga",Borno state,Konduga lga,11.489108,12.964974,145826,Nigeria,NGA,475,Africa,1,1,2
538631,NIG-2024-1-14669-129,2024,TRUE,Clear,1,Chongolo village,"Bula Dalo, Bula Marwa, Gaizuwa, and Chongolo general area in Bama Local Government Area of Borno State",Borno state,Bama lga,11.37629,13.85394,145828,Nigeria,NGA,475,Africa,2,1,12
538650,NIG-2024-1-14669-138,2024,TRUE,Clear,1,Kashimiri village,"Kashomiri, Sharori, Kalmari, and Mantari villages in Geizuwa terror cluster, Bama LGA, Borno State",Borno state,Bama lga,11.609615,13.958927,146548,Nigeria,NGA,475,Africa,2,1,5
538261,NIG-2024-1-14669-131,2024,TRUE,Clear,1,Marte lga,"Tombun Baba Jedda and Arainna Soro areas, Southern Lake Chad Region (LCRBA), Marte Local Government Area",Borno state,Marte lga,12.36532,13.8293,147268,Nigeria,NGA,475,Africa,1,1,37
557199,NIG-2024-1-14669-207,2024,TRUE,Clear,1,Gubio lga,"Kareto, a community in Gubio LGA",Borno state,Gubio lga,12.67777,12.75361,147986,Nigeria,NGA,475,Africa,1,1,0
539009,NIG-2024-1-14669-154,2024,TRUE,Clear,1,Tunbun Buhari village,"Jubillaram, southern tumbuns of Lake Chad",Borno state,Monguno lga,12.716344,13.973795,147988,Nigeria,NGA,475,Africa,1,2,3
539004,NIG-2024-1-14669-153,2024,TRUE,Clear,1,Logomani town,Logomani village in Ngala Local Government Area of Borno State,Borno state,Ngala lga,12.19763,14.0223,147269,Nigeria,NGA,475,Africa,1,1,5
542748,NIG-2024-1-14669-152,2024,TRUE,Clear,1,Ngala lga,Ngala LGA of Borno State,Borno state,Ngala lga,12.21532,14.18319,147269,Nigeria,NGA,475,Africa,1,1,15
542749,NIG-2024-1-14669-151,2024,TRUE,Clear,1,Gujba lga,Gujba LGA of Yobe State,Yobe state,Gujba lga,11.38333,11.96667,145824,Nigeria,NGA,475,Africa,1,1,12
542766,NIG-2024-1-14669-140,2024,TRUE,Clear,1,Lake Chad area,"Southern Tumbus, Borno State",Borno state,,12.989201,13.832239,147988,Nigeria,NGA,475,Africa,1,1,4
539144,NIG-2024-1-14669-132,2024,TRUE,Clear,1,Ngowum village,"Boroso Village, around Ngwom General Area in Mafa Local Government Area of Borno State",Borno state,Mafa lga,11.8826,13.3434,146547,Nigeria,NGA,475,Africa,1,1,4
539231,NIG-2024-1-14669-133,2024,TRUE,Clear,1,Lamboa village,"Karagawaru, along Lamboa village, Kaga lga",Borno state,Kaga lga,11.86447,12.63353,146546,Nigeria,NGA,475,Africa,1,2,1
543235,NIG-2024-1-14669-157,2024,TRUE,Clear,1,Lake Chad area,Southern Tumbun of Borno State,Borno state,,12.989201,13.832239,147988,Nigeria,NGA,475,Africa,1,1,3
543232,NIG-2024-1-14669-156,2024,TRUE,Clear,1,Kashimiri village,"Sambisa Forest, Kashomeri village, Konduga LGA of Borno State",Borno state,Konduga lga,11.590585,13.578328,146548,Nigeria,NGA,475,Africa,1,1,13
544519,NIG-2024-1-14669-146,2024,TRUE,Clear,1,Azare village,"general area of Madza and Azare, within Gujba Local Government Area of Yobe State.",Yobe state,Gujba lga,11.098167,12.042968,145825,Nigeria,NGA,475,Africa,1,2,4
543429,NIG-2024-1-14669-144,2024,TRUE,Clear,1,Malam Fatori village,"Malam Fatori, Borno",Borno state,Abadam lga,13.6734,13.3388,149427,Nigeria,NGA,475,Africa,1,1,5
543498,NIG-2024-1-14669-159,2024,TRUE,Clear,1,Ka'ayijiwa Fandanari village,around Ka'ayijiwa Fandanari village in Borno Yessu General Area,Borno state,Magumeri lga,12.07412,12.741435,147266,Nigeria,NGA,475,Africa,1,1,0
545256,NIG-2024-1-14669-160,2024,TRUE,Clear,1,Banki town,Banki Junction in Bama Local Government,Borno state,Bama lga,11.255863,14.152438,145829,Nigeria,NGA,475,Africa,1,1,1
545234,NIG-2024-1-14669-220,2024,TRUE,Clear,1,Bama lga,"Ajiri and Mastari villages of Bama Local Government Area, Borno State",Borno state,Bama lga,11.52059,14.09661,146549,Nigeria,NGA,475,Africa,2,1,4
550984,NIG-2024-1-14669-176,2024,TRUE,Clear,1,Geidam town,,Yobe state,Geidam lga,12.897,11.9304,147984,Nigeria,NGA,475,Africa,1,1,10
549446,NIG-2024-1-14669-169,2024,TRUE,Clear,1,Bukar Meram village,"Bukar Mairam, Marte Local Government Area",Borno state,Marte lga,12.639105,14.057779,147989,Nigeria,NGA,475,Africa,1,2,40
549178,NIG-2024-1-14669-165,2024,TRUE,Clear,1,New Marte town,"near New Marte, Marte Local Government Area of Borno State on Monday.",Borno state,Marte lga,12.24421,13.8605,147268,Nigeria,NGA,475,Africa,1,1,5
549425,NIG-2024-1-14669-168,2024,TRUE,Clear,1,Darul Jamel village,near Darel Jamel in Bama Local Government Area (LGA) of Borno State.,Borno state,Bama lga,11.32643,13.96658,145828,Nigeria,NGA,475,Africa,1,1,1
550226,NIG-2024-1-14669-171,2024,TRUE,Clear,1,Gamboru town,"Gambaru, Borno",Borno state,Ngala lga,12.37066,14.21731,147269,Nigeria,NGA,475,Africa,1,1,0
551344,NIG-2024-1-14669-181,2024,TRUE,Clear,1,Bursari lga,"Kukawa, Konduga, Ngala, Kaga, Gwoza and Bama LGAs of Borno State 
---
Gujba, Damaturu and Bursari LGAs of Yobe State",Yobe state,Bursari lga,12.715777,11.412722,147983,Nigeria,NGA,475,Africa,2,3,3
551345,NIG-2024-1-14669-180,2024,TRUE,Clear,1,Damaturu lga,"Kukawa, Konduga, Ngala, Kaga, Gwoza and Bama LGAs of Borno State 
---
Gujba, Damaturu and Bursari LGAs of Yobe State",Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,2,3,3
551347,NIG-2024-1-14669-179,2024,TRUE,Clear,1,Kaga lga,"Kukawa, Konduga, Ngala, Kaga, Gwoza and Bama LGAs of Borno State 
---
Gujba, Damaturu and Bursari LGAs of Yobe State",Borno state,Kaga lga,11.64518,12.45165,146545,Nigeria,NGA,475,Africa,2,3,3
551348,NIG-2024-1-14669-178,2024,TRUE,Clear,1,Ngala lga,"Kukawa, Konduga, Ngala, Kaga, Gwoza and Bama LGAs of Borno State 
---
Gujba, Damaturu and Bursari LGAs of Yobe State",Borno state,Ngala lga,12.21532,14.18319,147269,Nigeria,NGA,475,Africa,2,3,2
