State,LGA,Site Name,Latitude,Longitude,Individuals
Adamawa,Demsa,Bille,9.263147,11.901162,552
Adamawa,Demsa,Bille,8.89807,12.3030361,480
Adamawa,Demsa,Gejembo,9.26549,11.899502,252
Adamawa,Demsa,Tikka,9.556226,12.253704,480
Adamawa,Demsa,Borrong B,9.535633,12.175444,2226
Adamawa,Demsa,Borrong A,9.536868,12.180862,2418
Adamawa,Demsa,Lasala,9.56044,12.18448,426
Adamawa,Demsa,Borrong A,9.538987,12.178646,1308
Adamawa,Demsa,Demsa,9.456486,12.154671,348
Adamawa,Demsa,Demsa,9.42646,12.13402,774
Adamawa,Demsa,Kodomun,9.45753,12.22877,2190
Adamawa,Demsa,Kedemun,9.457918,12.229334,510
Adamawa,Demsa,Kwayine,9.39895,12.3643,660
Adamawa,Demsa,Mugarang,9.459728,12.177998,762
Adamawa,Demsa,Dilli,9.534999,12.161227,444
Adamawa,Demsa,Loh,9.50061,12.10531,420
Adamawa,Demsa,Dong,9.40498,11.93362,3174
Adamawa,Demsa,Dong,9.40353,11.91831,4764
Adamawa,Demsa,Lawaru,9.385248,11.938075,918
Adamawa,Demsa,Dwam,9.4528,12.06758,294
Adamawa,Demsa,Dwam Dakanta,9.45328,12.06498,312
Adamawa,Demsa,Gwamba,9.60258,12.19187,1830
Adamawa,Demsa,Sundi,9.60257,12.19183,1266
Adamawa,Demsa,Gwamba,9.61466,12.19273,1224
Adamawa,Demsa,Kpasham,9.30257,11.76324,1242
Adamawa,Demsa,Kpasham,9.30061,11.76293,834
Adamawa,Demsa,Bajiye I,9.30066,11.76239,960
Adamawa,Demsa,Mbula Kuli,9.51105,12.1929,348
Adamawa,Demsa,Bajifang,9.51182,12.20143,378
Adamawa,Demsa,Nasarawo Demsa B,9.43301,12.13055,360
Adamawa,Demsa,Nasarawo Demsa,9.45024,12.04767,390
Adamawa,Demsa,Nassarawo Demsa (Dowaya),9.1746168,12.1954496,858
Adamawa,Fufore,Ang. Tike,9.06542,12.66419,113
Adamawa,Fufore,Panire,9.07023,12.66263,35
Adamawa,Fufore,Mararraban Wuro Ardo,9.15618,12.59884,187
Adamawa,Fufore,Gashiga,9.57651,12.9007,38
Adamawa,Fufore,Dadin Kowa,9.58291,12.91652,32
Adamawa,Fufore,Fattude Lawan,9.57978,12.91659,11
Adamawa,Fufore,Yelwa,9.5527,12.78224,35
Adamawa,Fufore,Wuro Ahi,9.21765,12.6543,169
Adamawa,Fufore,Mar Gire,9.21804,12.64191,93
Adamawa,Fufore,Fufore Camp,9.20771,12.67751,1068
Adamawa,Fufore,Wuro Ahi,9.21765,12.6543,387
Adamawa,Fufore,Wuro Kesum,9.09661,12.87983,101
Adamawa,Fufore,Ngongre,9.11495,12.8832,31
Adamawa,Fufore,Anguwan Tivi,9.10845,12.88559,105
Adamawa,Fufore,Wuro Yolde,9.11392,12.86973,51
Adamawa,Fufore,Hirnange,9.11014,12.88028,43
Adamawa,Fufore,Kohi Manga,9.14598,12.35287,594
Adamawa,Fufore,Nyibire,9.37723,12.70282,203
Adamawa,Fufore,Daware Camp,9.41825,12.59718,3175
Adamawa,Fufore,Anguwan Mumuyawa,9.4212,12.5971,603
Adamawa,Fufore,Dulo Fulani,9.29598,12.79633,538
Adamawa,Fufore,Kolere,9.29717,12.71503,39
Adamawa,Fufore,Ngurore,9.30652,12.72032,59
Adamawa,Ganye,Gamu,8.267427,12.068349,76
Adamawa,Ganye,Tsohan Kasuwa,8.4316,12.053114,61
Adamawa,Ganye,Tudun Wada,8.457648,12.039876,70
Adamawa,Ganye,Anguwan Jada,8.445773,12.045286,73
Adamawa,Ganye,Ganye 1,8.451662,12.051298,77
Adamawa,Ganye,Luggere,8.432025,12.063586,30
Adamawa,Ganye,Gangaraso,8.445899,12.059015,45
Adamawa,Ganye,Maiduguri,8.437966,12.051706,47
Adamawa,Ganye,Bakin Kasuwa,8.441018,12.058316,56
Adamawa,Ganye,Opposite Ninetel,8.448803,12.058655,53
Adamawa,Ganye,Wukari,8.454662,12.058466,50
Adamawa,Ganye,Anguwan Shakata,8.432826,12.048829,33
Adamawa,Ganye,Dawasa,8.430631,12.046884,53
Adamawa,Ganye,Ganye Iii,8.439187,12.038598,50
Adamawa,Ganye,Sabon Kasuwa,8.37048,12.067046,42
Adamawa,Girei,Wuro Alhaji,9.33472,12.45766,76
Adamawa,Girei,Darki,9.33412,12.4721,121
Adamawa,Girei,Federal Housing,9.31808,12.47898,575
Adamawa,Girei,Bajabure,9.30316,12.46516,345
Adamawa,Girei,Tafare,9.31853,12.45172,538
Adamawa,Girei,Damare,9.31599,12.44461,339
Adamawa,Girei,Liade,9.31334,12.46029,675
Adamawa,Girei,Badarisa,9.30584,12.47189,720
Adamawa,Girei,Wadai,9.30613,12.4846,519
Adamawa,Girei,Angwan Kara,9.31974,12.44136,1025
Adamawa,Girei,Gereng,9.48596,12.30687,400
Adamawa,Girei,K H O,9.45632,12.35625,800
Adamawa,Girei,Gereng,9.48598,12.30689,4000
Adamawa,Girei,Sabon Gari,9.33938,12.50727,1200
Adamawa,Girei,Zuma,9.33893,12.5085,519
Adamawa,Girei,Sangere,9.34431,12.51341,600
Adamawa,Girei,Segere Dutse,9.34264,12.51707,580
Adamawa,Girei,Nana Villa,9.35204,12.51312,275
Adamawa,Girei,Ungwan Abuja,9.35209,12.51223,220
Adamawa,Girei,Sabon Fegi,9.37582,12.55931,250
Adamawa,Girei,Mai Turare,9.37211,12.55222,500
Adamawa,Girei,Lowcost Quarters,9.36791,12.55256,480
Adamawa,Girei,Ungwan Yungur,9.505,12.491,120
Adamawa,Girei,Bakin Kasuwa,9.50503,12.49995,75
Adamawa,Girei,Ungwan Chibok,9.53353,12.49816,122
Adamawa,Girei,Danyel,9.53271,12.50146,331
Adamawa,Girei,Angwan Fulani,9.30444,12.48875,979
Adamawa,Girei,Makar Wuta,9.29134,12.48012,244
Adamawa,Girei,Jabbore,9.29147,12.49431,1128
Adamawa,Girei,Vinikilang,9.30552,12.48633,698
Adamawa,Girei,Jauro Buba,9.29912,12.48469,786
Adamawa,Girei,Fombina Camp,9.3098766,12.4870902,198
Adamawa,Girei,Lakkaila,9.50011,12.56769,169
Adamawa,Girei,Sangere Jabbilum,9.48339,12.58191,628
Adamawa,Girei,Jabbi Lamba,9.49888,12.576,457
Adamawa,Girei,Salama Housing Jabbilamba,9.30329,12.47378,500
Adamawa,Gombi,Jebbre,10.101537,12.34784,101
Adamawa,Gombi,Dingai,10.12613,12.33882,157
Adamawa,Gombi,Boga,10.13113,12.39603,127
Adamawa,Gombi,Boga,10.15331,12.40217,944
Adamawa,Gombi,Boga Ii,10.16977,12.73464,2622
Adamawa,Gombi,Dingai,10.12192,12.33897,945
Adamawa,Gombi,Jebbre,10.12193,12.33896,1902
Adamawa,Gombi,Sama,10.13192,12.43897,1177
Adamawa,Gombi,Duwa,10.25422,12.52978,1035
Adamawa,Gombi,Duwa 2,10.2544,12.52977,1064
Adamawa,Gombi,Fotta 1,10.09707,12.33428,1844
Adamawa,Gombi,Fotta 2,10.0977,12.33432,896
Adamawa,Gombi,Riji,10.06047,12.29185,901
Adamawa,Gombi,Guduban,10.14806,12.43441,91
Adamawa,Gombi,Galunda,10.16244,12.43303,92
Adamawa,Gombi,Chichera,10.18417,12.43641,95
Adamawa,Gombi,Chichera 1,10.14909,12.43047,1134
Adamawa,Gombi,Chichera 2,10.14919,12.43049,1243
Adamawa,Gombi,Gahumba,10.16024,12.4337,1715
Adamawa,Gombi,Guduban,10.14795,12.43409,1181
Adamawa,Gombi,Guduban 2,10.14791,12.43447,2418
Adamawa,Gombi,Hur Gabun,10.18238,12.37378,136
Adamawa,Gombi,Kofan Jauro,10.18342,12.36991,113
Adamawa,Gombi,Barda,10.19051,12.36714,1503
Adamawa,Gombi,Bishin,10.242,12.3438,5009
Adamawa,Gombi,Hurgabun,10.18212,12.37362,3344
Adamawa,Gombi,Kaahudurka,10.21623,12.34535,319
Adamawa,Gombi,Possi A,10.40689,12.5662,188
Adamawa,Gombi,Possi B,10.40403,12.56749,200
Adamawa,Gombi,Wakil Mallam,10.40501,12.56518,239
Adamawa,Gombi,Zara Zakama,10.40317,12.56537,223
Adamawa,Gombi,Possi 2A,10.4066,12.56709,945
Adamawa,Gombi,Possi A,10.4051,12.56904,1319
Adamawa,Gombi,Possi B,10.40434,12.56907,2953
Adamawa,Gombi,Wakil Malam,10.4015238,12.5504597,1444
Adamawa,Gombi,Zara Zakara,10.40858,12.56519,1118
Adamawa,Gombi,Improved Private School,10.18372,12.73407,223
Adamawa,Gombi,Anguwan Huji,10.18095,12.23264,361
Adamawa,Gombi,Nayi Nawa,10.17235,12.72687,360
Adamawa,Gombi,Labarge,10.17949,12.72231,375
Adamawa,Gombi,Ang. Gamji,10.17688,12.72371,1945
Adamawa,Gombi,Ang. Gwai Gwai,10.17584,12.73539,1974
Adamawa,Gombi,Anguwan Huji,10.18032,12.73335,2988
Adamawa,Gombi,Tashan Margi,10.17347,12.73519,3930
Adamawa,Gombi,Tashan Margi A.,10.17345,12.735519,3416
Adamawa,Gombi,Shalholma Diocese,10.14542,12.74552,259
Adamawa,Gombi,Unguwan Faransa,10.160138,12.75218,164
Adamawa,Gombi,Kwarwa,10.14236,12.73524,397
Adamawa,Gombi,Ang. Faransa,10.15432,12.74168,1999
Adamawa,Gombi,Ang. Faransa 2,10.15435,12.7357,4071
Adamawa,Gombi,Ang. Laide,10.15843,12.75042,902
Adamawa,Gombi,Ang. Lccn,10.15943,12.74672,1305
Adamawa,Gombi,Ang. Nitel,10.14472,12.74648,1059
Adamawa,Gombi,Guyaku,10.33281,12.6594,118
Adamawa,Gombi,Kwalamba,10.37321,12.57332,163
Adamawa,Gombi,Tela Bala,10.32393,12.67432,121
Adamawa,Gombi,Guyaku,10.33799,12.65982,1276
Adamawa,Gombi,Gwalantaba,10.37416,12.57401,641
Adamawa,Gombi,Kwalamba,10.37389,12.57421,1067
Adamawa,Gombi,Pukkasa,10.33521,12.65858,1937
Adamawa,Gombi,Tela Bala,10.3207,12.67878,2090
Adamawa,Gombi,Mararaban Bokki,10.04559,12.668,162
Adamawa,Gombi,Sangere Garkuwa,10.07188,12.67514,116
Adamawa,Gombi,Bebe,10.04928,12.66888,1359
Adamawa,Gombi,Mararaban Bokki,10.0456,12.669,1679
Adamawa,Gombi,Ngalga,10.07143,12.67503,1599
Adamawa,Gombi,Sangare Garkuwa,10.07203,12.67484,2092
Adamawa,Gombi,Hajin,10.05703,12.25984,1640
Adamawa,Gombi,Sheno,10.0647,12.29184,1980
Adamawa,Gombi,Sheno 2,10.05449,12.19084,998
Adamawa,Gombi,Yang 1,10.05528,12.26035,1617
Adamawa,Gombi,Yang Ii,10.05526,12.28853,512
Adamawa,Guyuk,Anguwan Jaun,9.792,11.9622,378
Adamawa,Guyuk,Kwadadai,9.78393,11.98305,192
Adamawa,Guyuk,Anguwan Jaun,9.79211,11.9625,1506
Adamawa,Guyuk,Kwadadai,9.78397,11.983,348
Adamawa,Guyuk,New Banjiram,9.79112,11.96237,282
Adamawa,Guyuk,Mada,9.98903,11.95734,72
Adamawa,Guyuk,Mada,9.98907,11.95737,570
Adamawa,Guyuk,Dangir-Darura,9.6469,11.8339,30
Adamawa,Guyuk,Anguwan Sini,9.78477,11.91055,708
Adamawa,Guyuk,Gwalura,9.79304,11.92395,318
Adamawa,Guyuk,Anguwan Sani,9.78479,11.91057,876
Adamawa,Guyuk,Dangir Darura,9.75559,11.91542,642
Adamawa,Guyuk,Gwawura,9.79306,11.92393,660
Adamawa,Guyuk,Anguwan Waja 1,9.65221,11.83702,600
Adamawa,Guyuk,Anguwan Makaranta,9.648116,11.8393,504
Adamawa,Guyuk,Dumna Zerbu,9.70578,11.88148,1098
Adamawa,Guyuk,Anguwan - Tangale,9.64165,11.83608,432
Adamawa,Guyuk,Boshikiri Mission 1/2,9.64479,11.83735,3378
Adamawa,Guyuk,Kerau,9.68676,11.89964,756
Adamawa,Guyuk,Zakawon,9.6677,11.83033,1608
Adamawa,Guyuk,Anguwan Waja,9.90418,11.93248,36
Adamawa,Guyuk,Chakawo,9.91032,11.93274,42
Adamawa,Guyuk,Panamoliye,9.9052,11.94063,48
Adamawa,Guyuk,Zeusigileye,9.90258,11.93104,150
Adamawa,Guyuk,Anguwan Nepa,9.91543,11.93949,48
Adamawa,Guyuk,Kasuwan Dole,9.90391,11.92647,48
Adamawa,Guyuk,Nasarawo,9.91635,11.9566,60
Adamawa,Guyuk,Anguwan Gombawa,9.91658,11.9468,42
Adamawa,Guyuk,Anguwan Krista,9.91637,11.9565,36
Adamawa,Hong,Kala'A,10.24967,13.02682,150
Adamawa,Hong,Bangshika,10.20363,12.98729,48
Adamawa,Hong,Kwambla,10.26665,13.09585,43
Adamawa,Hong,Fadama Rake,10.22799,12.99708,45
Adamawa,Hong,Makera,10.28557,13.0748,171
Adamawa,Hong,Dilgida,10.19794,12.99007,3000
Adamawa,Hong,Fadaman Rake,10.22797,12.99709,2095
Adamawa,Hong,Kala'A,10.24969,13.02684,2022
Adamawa,Hong,Kwambla,10.26669,13.09588,2052
Adamawa,Hong,Makera,10.28555,13.0746,2494
Adamawa,Hong,Zhedinyi,10.13829,12.98352,27
Adamawa,Hong,Dagza,10.15253,13.00569,37
Adamawa,Hong,Wuro Bokki,10.17825,12.88863,96
Adamawa,Hong,Dagza,10.1525,13.00568,538
Adamawa,Hong,Uding,10.14822,12.90379,2053
Adamawa,Hong,Wuro Bokki,10.174,12.88465,3700
Adamawa,Hong,Zhedinyi,10.1383,12.98355,9052
Adamawa,Hong,Dabna,10.38384,12.82003,70
Adamawa,Hong,Mojili,10.36759,12.86165,300
Adamawa,Hong,Shashau,10.32272,12.85578,715
Adamawa,Hong,Dabra,10.38381,12.82001,5054
Adamawa,Hong,Larh,10.4098,12.84763,3561
Adamawa,Hong,Majli,10.367591,12.861765,5406
Adamawa,Hong,Kuva,10.43253,13.00339,115
Adamawa,Hong,Gartsanu,10.4133,12.97506,67
Adamawa,Hong,Fa'A,10.46841,12.98578,288
Adamawa,Hong,Gartsanu,10.4136,12.97505,6884
Adamawa,Hong,Gumu Dutse,10.41971,12.98467,7413
Adamawa,Hong,Mukuvinyi,10.39416,13.17807,77
Adamawa,Hong,Paragalda,10.39417,13.17809,90
Adamawa,Hong,Jalingo Dadawa,10.3894,13.21065,60
Adamawa,Hong,Guwu,10.4005,13.17201,98
Adamawa,Hong,Jalingo Dadawa,10.3896,13.21067,5605
Adamawa,Hong,Mukuvinyi,10.40486,13.16489,5474
Adamawa,Hong,Panagalda,10.39414,13.17805,569
Adamawa,Hong,Kukurpu,10.22663,12.912,180
Adamawa,Hong,Kwabaktina,10.2419,12.93193,200
Adamawa,Hong,Anguwan Hausawa,10.2329,12.92972,190
Adamawa,Hong,Waja,10.23327,12.9206,235
Adamawa,Hong,Anguwan Hausawa,10.2328,12.92977,7236
Adamawa,Hong,Kukurpu,10.22661,12.914,2374
Adamawa,Hong,Kwabaktina,10.24191,12.93195,425
Adamawa,Hong,Waja,10.23325,12.9208,6747
Adamawa,Hong,Kwakwaah,10.187233,13.048791,50
Adamawa,Hong,Jaba Biri,10.128334,13.079358,50
Adamawa,Hong,Gubdaham,10.14449,13.02419,40
Adamawa,Hong,Girichi,10.14473,13.07754,5627
Adamawa,Hong,Gubdahum,10.14869,13.07062,663
Adamawa,Hong,Jaba Biri,10.14499,13.07419,4981
Adamawa,Hong,Luggar Mulular,10.11108,13.05622,201
Adamawa,Hong,Mararaba Mubi,10.31386,13.15927,82
Adamawa,Hong,Kwagwang,10.31896,13.16871,65
Adamawa,Hong,Kwarhi C,10.30647,13.1735,80
Adamawa,Hong,Dzakwa,10.35548,13.16414,45
Adamawa,Hong,Dzakwa,10.3548,13.16416,332
Adamawa,Hong,Kwagwang,10.3189,13.15873,182
Adamawa,Hong,Kwarhi 'C',10.32697,13.1737,7035
Adamawa,Hong,Mararaba Mubi,10.31322,13.15855,5343
Adamawa,Hong,Kurmi,10.24081,13.15759,34
Adamawa,Hong,Gwama,10.27246,13.1679,45
Adamawa,Hong,Tashan Rake,10.31125,13.16262,53
Adamawa,Hong,Bakkawo,10.22795,13.17734,713
Adamawa,Hong,Gwama,10.27248,13.168,3004
Adamawa,Hong,Kurmi,10.24083,13.1576,10481
Adamawa,Hong,European Quarters,10.23401,12.93592,82
Adamawa,Hong,Manza'A,10.24832,12.95024,65
Adamawa,Hong,Kwalebla,10.23342,12.93595,40
Adamawa,Hong,Munga Kilba,10.29851,12.88705,100
Adamawa,Hong,European Quarters,10.23403,12.93594,8650
Adamawa,Hong,Manza'A,10.24834,12.93024,2057
Adamawa,Hong,Munga Kilba,10.29853,12.88707,229
Adamawa,Hong,Tsohon Gari,10.23753,12.95221,3146
Adamawa,Hong,Pella,10.14703,12.92642,154
Adamawa,Hong,Ngalbi,10.175599,12.920138,150
Adamawa,Hong,Thabu,10.22755,12.92884,150
Adamawa,Hong,Cross River,10.22425,12.92225,372
Adamawa,Hong,Cross River,10.22428,12.92275,5370
Adamawa,Hong,Pella,10.14705,12.92697,341
Adamawa,Hong,Thabu,10.22757,12.92864,7306
Adamawa,Hong,Anguwan Sarki,10.45322,13.22203,373
Adamawa,Hong,Manpaya,10.44849,13.22319,360
Adamawa,Hong,Mufachaka,10.45002,13.2224,391
Adamawa,Hong,Angwan Sarki,10.45372,13.22285,364
Adamawa,Hong,Manpaya,10.44851,13.2232,7047
Adamawa,Hong,Mufachaka,10.45004,13.2226,10390
Adamawa,Jada,Anguwan Fada,8.75148,12.15388,106
Adamawa,Jada,Tundun Wada,8.75301,12.15117,106
Adamawa,Jada,Barki,8.75239,12.14779,90
Adamawa,Jada,Walibe,8.75489,12.15578,84
Adamawa,Jada,John Holt,8.75447,12.1554,72
Adamawa,Jada,Duta Gra,8.75411,12.1571,60
Adamawa,Jada,Koma Nasarawa,8.76006,12.56553,72
Adamawa,Jada,Koma Tatila,8.75965,12.56646,60
Adamawa,Jada,Dage,8.8074,12.62597,36
Adamawa,Jada,Jummare,8.80746,12.62546,48
Adamawa,Jada,So'Ogari,8.62754,12.43561,48
Adamawa,Jada,Kojoli,8.57151,12.37885,84
Adamawa,Lamurde,Dubwangun,9.56546,11.87686,114
Adamawa,Lamurde,Dubwan,9.56542,11.87697,102
Adamawa,Lamurde,Gyawana,9.56805,11.88878,192
Adamawa,Lamurde,Anguwan Overseer,9.5426,11.9475,150
Adamawa,Lamurde,Gyawana,9.56807,11.8888,1926
Adamawa,Lamurde,Overseer,9.54229,11.94739,2310
Adamawa,Lamurde,Lafiya,9.65066,11.82022,564
Adamawa,Lamurde,Mursurmi,9.65064,11.82037,366
Adamawa,Lamurde,Lafiya,9.65062,11.8202,8214
Adamawa,Lamurde,Mumsurmi,9.65065,11.82038,5232
Adamawa,Lamurde,Buamatudo,9.60546,11.7897,204
Adamawa,Lamurde,Munateri,9.60631,11.79649,312
Adamawa,Lamurde,Lamurde,9.6114,11.89121,240
Adamawa,Lamurde,Buamutudo,9.65012,11.82357,966
Adamawa,Lamurde,Lamurde,9.60629,11.79659,2124
Adamawa,Lamurde,Tigno Kogi,9.50691,11.73453,198
Adamawa,Lamurde,Mbakowo,9.51879,11.80065,204
Adamawa,Lamurde,Ngbakowo,9.51362,11.76888,2316
Adamawa,Lamurde,Tigno Kogi,9.51971,11.8024,1542
Adamawa,Lamurde,Chumun,9.50861,11.91061,90
Adamawa,Lamurde,Opalo,9.51143,11.9326,540
Adamawa,Lamurde,Chumun,9.50956,11.92556,756
Adamawa,Lamurde,Opalo,9.51032,11.93188,1710
Adamawa,Lamurde,Rigange,9.57265,11.76925,252
Adamawa,Lamurde,Tigno Dutse,9.543,11.69021,120
Adamawa,Lamurde,Waduku,9.50876,11.64496,72
Adamawa,Lamurde,Tigno Dutse,9.5432,11.69024,6570
Adamawa,Lamurde,Waduku,9.50662,11.64457,2346
Adamawa,Madagali,Drif,10.8621,13.6129,380
Adamawa,Madagali,Kamburo,10.86215,13.50344,380
Adamawa,Madagali,Nyibango,10.8157,13.60542,260
Adamawa,Madagali,S/Settlement,10.8868,13.61329,312
Adamawa,Madagali,Vengo,10.8474,13.6297,65
Adamawa,Madagali,Drif,10.8624,13.613,836
Adamawa,Madagali,Kamburo,10.86015,13.50347,949
Adamawa,Madagali,Nyibango,10.8154,13.60545,851
Adamawa,Madagali,Sukur Settlement,10.8744,13.6132,1341
Adamawa,Madagali,Vemgo,10.8492,13.6294,894
Adamawa,Madagali,Kubur Shuwa,10.706948,13.441589,183
Adamawa,Madagali,Mai Wandu,10.69698,13.45115,95
Adamawa,Madagali,Shuwa,10.74597,13.41723,400
Adamawa,Madagali,Duhu,10.78742,13.43881,800
Adamawa,Madagali,Duhu,10.78744,13.43882,873
Adamawa,Madagali,Kubur / Mai Wandu,10.70588,13.44864,1168
Adamawa,Madagali,Kwambula,10.768783,13.383457,411
Adamawa,Madagali,Shuwa,10.74537,13.41695,866
Adamawa,Madagali,Mission,10.80424,13.45349,585
Adamawa,Madagali,Market Square,10.80446,13.46029,1252
Adamawa,Madagali,Gulak Gari,10.80178,13.45858,924
Adamawa,Madagali,Gar Jalingo,10.81136,13.46391,1000
Adamawa,Madagali,Bakin Dutse,10.84419,13.48246,285
Adamawa,Madagali,Dar,10.82614,13.45817,985
Adamawa,Madagali,Gulak Gari,10.81083,13.45584,1809
Adamawa,Madagali,Jalingo,10.81325,13.46234,1871
Adamawa,Madagali,Mission,10.80526,13.45183,2817
Adamawa,Madagali,Hyambula,10.86612,13.51719,90
Adamawa,Madagali,Gada-Damai,10.867749,13.517143,25
Adamawa,Madagali,Jilang Ii,10.8758,13.54101,50
Adamawa,Madagali,Hyambula 1,10.85206,13.50207,1050
Adamawa,Madagali,Central,10.788169,13.359448,404
Adamawa,Madagali,Kirchinga  A,10.7821,13.35566,1368
Adamawa,Madagali,Kirchinga  B,10.7824,13.35568,965
Adamawa,Madagali,Kopa  2,10.78503,13.3566,507
Adamawa,Madagali,Kopa 1,10.78331,13.35757,684
Adamawa,Madagali,Sabon Gari,10.89521,13.62096,380
Adamawa,Madagali,Sabon Layi,10.89229,13.62953,31
Adamawa,Madagali,Hurgo,10.88448,13.632444,143
Adamawa,Madagali,Mission,10.8899,13.61399,445
Adamawa,Madagali,Humshe,10.88529,13.68299,944
Adamawa,Madagali,Hurgo,10.88494,13.63353,934
Adamawa,Madagali,Mararraba,10.8889,13.63244,1607
Adamawa,Madagali,Mission,10.89303,13.62145,1910
Adamawa,Madagali,Sabon Gari,10.89417,13.6225,1507
Adamawa,Madagali,Wuro-Gas,10.69721,13.51785,510
Adamawa,Madagali,Dzuel,10.76136,13.49989,210
Adamawa,Madagali,Kojiti,10.68649,13.54618,355
Adamawa,Madagali,"Pallam ""A""",10.73628,13.48541,315
Adamawa,Madagali,"Pallam ""B""",10.73892,13.48234,865
Adamawa,Madagali,Dzuel,10.76135,13.49135,1790
Adamawa,Madagali,Kojiti,10.70324,13.5127,928
Adamawa,Madagali,Pallam A,10.78628,13.48543,2818
Adamawa,Madagali,Pallam B,10.73894,13.48236,1848
Adamawa,Madagali,Wuro Gas,10.72618,13.48205,1100
Adamawa,Madagali,Vapura,10.87475,13.55765,165
Adamawa,Madagali,Sukur/Rul,10.75935,13.56303,1120
Adamawa,Madagali,Jilang,10.87575,13.54105,25
Adamawa,Madagali,Market Square,10.75575,13.51245,360
Adamawa,Madagali,Shalmi,10.7735,13.56294,1225
Adamawa,Madagali,Jilang,10.847925,13.560717,1627
Adamawa,Madagali,Market Square Milda,10.7975,13.57245,2456
Adamawa,Madagali,Shalmi,10.78036,13.5635,3623
Adamawa,Madagali,Sukur/ Rul,10.7404,13.57038,2951
Adamawa,Madagali,Vapura,10.83743,13.55821,2727
Adamawa,Madagali,Kwa Kara,10.926473,13.647573,664
Adamawa,Madagali,Liman Kara,10.73893,13.48235,718
Adamawa,Madagali,Wagga Chakawa,10.92256,13.64636,1036
Adamawa,Madagali,Wagga Laima,10.918954,13.646705,1025
Adamawa,Madagali,Wagga Mangoro,10.927028,13.647679,1813
Adamawa,Madagali,Mango,10.79257,13.57781,358
Adamawa,Madagali,Muduvu,10.79193,13.5753,775
Adamawa,Madagali,Kushiri,10.798271,13.559835,329
Adamawa,Madagali,Hanko,10.8015,13.59855,50
Adamawa,Madagali,Bah,10.80177,13.59375,937
Adamawa,Madagali,Hanko,10.8017,13.59355,984
Adamawa,Madagali,Kushiri,10.791332,13.561988,1030
Adamawa,Madagali,Mango,10.7925,13.5778,1038
Adamawa,Madagali,Muduvu,10.796308,13.594189,1829
Adamawa,Maiha,Yangai/Bungel,9.66088,13.22511,317
Adamawa,Maiha,Belel,9.65807,13.22387,437
Adamawa,Maiha,Jamtari,9.655277,13.2264,382
Adamawa,Maiha,Belel,9.65806,13.22386,4176
Adamawa,Maiha,Bungel,9.63999,13.21916,371
Adamawa,Maiha,Jamtari,9.65465,13.22834,2044
Adamawa,Maiha,Kilange,10.12371,13.15357,344
Adamawa,Maiha,Humbutudi,10.12414,13.15158,325
Adamawa,Maiha,Humbutudi,10.12415,13.15156,1279
Adamawa,Maiha,Kilange,10.12372,13.15356,3897
Adamawa,Maiha,Konkol,9.65055,13.10143,842
Adamawa,Maiha,Hulere,9.652131,13.101048,845
Adamawa,Maiha,Anguwan Fulani,9.64207,13.10216,698
Adamawa,Maiha,Konkol,9.65054,13.10142,1597
Adamawa,Maiha,Mararaba,9.65051,13.10478,1861
Adamawa,Maiha,Mararaba,9.65052,13.10479,875
Adamawa,Maiha,Mbila,10.01312,13.20889,210
Adamawa,Maiha,Nasarawo,10.016326,13.210149,208
Adamawa,Maiha,Anguwan Marghi,9.88756,13.20515,4585
Adamawa,Maiha,Maiha Gari,10.01372,13.20995,413
Adamawa,Maiha,Mbila,10.01332,13.20829,506
Adamawa,Maiha,Nasarawa,10.02117,13.20737,4544
Adamawa,Maiha,Salma Koli,10.017559,13.098371,479
Adamawa,Maiha,Wuro Saldi,10.03752,13.13376,591
Adamawa,Maiha,Salma Galdi,10.01804,13.1058,847
Adamawa,Maiha,Manjekin,10.03545,13.13382,4243
Adamawa,Maiha,Salma Galdi,10.01803,13.10587,772
Adamawa,Maiha,Wuro Saidi,10.03751,13.13374,582
Adamawa,Maiha,Nguli,10.06564,13.18017,587
Adamawa,Maiha,Toungo,10.06015,13.18399,595
Adamawa,Maiha,Hulmare,10.062687,13.187042,503
Adamawa,Maiha,Hulere,10.05789,13.17999,1530
Adamawa,Maiha,Nguli,10.06566,13.18019,5208
Adamawa,Maiha,Toungo,10.06013,13.18397,690
Adamawa,Maiha,C.C. Unit Camp,10.01313,13.20888,385
Adamawa,Maiha,Pegin,10.11561,13.21763,231
Adamawa,Maiha,Kwayace,10.11091,13.21689,236
Adamawa,Maiha,Gutukum,9.9912,13.21452,1837
Adamawa,Maiha,Pakka,10.06504,13.18124,7829
Adamawa,Maiha,Pegin,10.11307,13.21741,2091
Adamawa,Maiha,Wuro Iya,9.88785,13.20109,1674
Adamawa,Maiha,Margi,9.88754,13.20517,495
Adamawa,Maiha,Wuro Boka,9.914541,13.233805,1670
Adamawa,Maiha,Margi,9.88756,13.20515,5119
Adamawa,Maiha,Marke,9.89114,13.20045,1723
Adamawa,Maiha,Wuro Ladde,9.91298,13.23593,2897
Adamawa,Maiha,Wuro Ladde,9.91296,13.23591,2066
Adamawa,Maiha,Bakin Kasuwa,9.75364,13.24896,1703
Adamawa,Maiha,Anguwan Ardo,9.75193,13.24783,3579
Adamawa,Maiha,Bakin Kasuwa,9.75362,13.2489,581
Adamawa,Maiha,Sagal,9.80047,13.16682,491
Adamawa,Maiha,Anguwan Jauro,9.75547,13.24513,1842
