id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
42076,NIG-2011-1-793-31,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 7 June 2011 ""Five killed in Islamists sect attacks in Nigeria""; Xinhua News Agency 7 June 2011 ""Roundup: Death toll of Nigeria's twin blasts rises to 10",,,,police spokesman Lawal Abdullahi,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-06-07 00:00:00.000,2011-06-07 00:00:00.000,0,3,0,0,3,5,3,475.0,
42079,NIG-2011-1-793-34,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 21 June 2011 ""Nigeria police suspect copycats after 8 killed in attacks that resemble work of Muslim sect",,,,Police spokesman Lawal Abdullahi,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-06-20 00:00:00.000,2011-06-20 00:00:00.000,1,0,0,0,1,1,1,475.0,
42080,NIG-2011-1-793-35,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 27 June 2011 ""Commander: 3 killed in suspected sect attack on customs office in northeast Nigeria""; Agence France-Presse (AFP) 27 June 2011 ""Two girls killed in fresh Nigeria blast: army",,,,"Maj. Gen. Jack Okechukwu Nwaogbo, the commander of a task force targeting Boko Haram",1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-06-27 00:00:00.000,2011-06-27 00:00:00.000,0,0,2,1,3,12,2,475.0,
42081,NIG-2011-1-793-36,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 3 July 2011 ""Bomb kills 10 in northern Nigeria: military source, witness",,,,a military source and a witness,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-03 00:00:00.000,2011-07-03 00:00:00.000,0,0,0,0,0,10,0,475.0,
42082,NIG-2011-1-793-37,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Daily Trust/BBC 5/6 July 2011 ""Nigeria: Suspected Islamic sect members kill police inspectors",,,,"officials, witnesses",1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-04 00:00:00.000,2011-07-04 00:00:00.000,3,0,0,3,6,6,3,475.0,
42078,NIG-2011-1-793-39,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Xinhua News Agency 6 July 2011 ""3 soldiers injured in explosion in Nigeria's restive Borno State",,,,"Military sources, residents",1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-06 00:00:00.000,2011-07-06 00:00:00.000,0,0,0,0,0,2,0,475.0,
42086,NIG-2011-1-793-41,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France 10 July 2011 ""Presse Nigerian military says 11 Islamists killed in shootout""; Associated Press Newswires 10 July 2011 ""17 killed in security operation against sect in Nigeria's restive northeast, authorities say""; This Day/BBC 11 July 2011 ""Nigeria: Thirty said killed following fighting between army, Boko Haram members",,,,military; residents,1,Maiduguri town,Maiduguri town (Kaleri Ngomari Custain neighbourhood),Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-09 00:00:00.000,2011-07-09 00:00:00.000,0,11,6,1,18,40,18,475.0,
42087,NIG-2011-1-793-42,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Reuters News 12 July 2011 ""UPDATE 1-Thousands flee Nigerian city hit by sect attacks",,,,Colonel Victor Ebhaleme,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-12 00:00:00.000,2011-07-12 00:00:00.000,0,3,0,0,3,7,3,475.0,
42089,NIG-2011-1-793-43,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 22 July 2011 ""Failed bomb attack, shootout in Nigeria's northeast",,,,Lt. Col. Hassan Isijeh Mohammed,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-21 00:00:00.000,2011-07-21 00:00:00.000,0,1,0,0,1,1,1,475.0,
42090,NIG-2011-1-793-44,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 26 July 2011 ""Nigeria military kills suspected Islamist sect member",,,,military,1,Maiduguri town,Maiduguri (Gomori area),Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-26 00:00:00.000,2011-07-26 00:00:00.000,0,1,0,0,1,1,1,475.0,
42088,NIG-2011-1-793-45,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 15 August 2011 ""Nigerian police kill 'would-be suicide bomber",,,,state police commissioner Simeon Midenda,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-08-15 00:00:00.000,2011-08-15 00:00:00.000,0,0,0,0,0,1,0,475.0,
42093,NIG-2011-1-793-48,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 19 August 2011 ""Gunmen shoot dead three policemen in Nigerian city",,,,"Borno State police boss, Simeon Midenda",1,Maiduguri town,Maiduguri (Baga district),Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-08-19 00:00:00.000,2011-08-19 00:00:00.000,3,0,1,0,4,4,4,475.0,
42094,NIG-2011-1-793-49,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Reuters News 25 August 2011 ""UPDATE 1-Nigerian Islamist sect attacks kill 12 - police""; Xinhua News Agency 26 August 2011 ""20 killed in attack in northeast Nigeria""; ARB August 2011 (p 18955)",,,,"police commissioner of Adamawa state, A.T. Shinafa",1,Gombi town,Gombi/Gobi,Adamawa state,Gombi lga,10.16138,12.7399,POINT (12.7399 10.16138),144386,Nigeria,NGA,475,Africa,1,1,2011-08-25 00:00:00.000,2011-08-25 00:00:00.000,10,3,7,0,20,32,20,475.0,
42095,NIG-2011-1-793-50,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"The Guardian/BBC 31 August 2011 ""UN said not to accept Islamist sect's claims on Nigeria attack without probe",,,,"Army Public Relations Officer, Lt. Olukoya Victor",5,Song-Yola road,along Song-Yola Road in Adamawa State,Adamawa state,,9.580717,12.566246,POINT (12.566246 9.580717),143666,Nigeria,NGA,475,Africa,1,1,2011-08-29 00:00:00.000,2011-08-29 00:00:00.000,0,1,0,0,1,1,1,475.0,
42097,NIG-2011-1-793-52,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 2 October 2011 ""Bomb blast, shootout hits violence-torn Nigerian city",,,,"lieutenant Colonel Hassan Mohammed, spokesman for military task force; residents",1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-10-01 00:00:00.000,2011-10-01 00:00:00.000,0,0,0,0,0,3,0,475.0,
42098,NIG-2011-1-793-53,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Reuters News 6 October 2011 ""Nigerian Islamist sect suspects killed in gunfight",,,,"Simeon Midenda, Borno police commissioner",1,Mafa town,Mafa village near Maiduguri,Borno state,Mafa lga,11.92543,13.60269,POINT (13.60269 11.92543),146548,Nigeria,NGA,475,Africa,1,1,2011-10-05 00:00:00.000,2011-10-05 00:00:00.000,0,2,0,0,2,2,2,475.0,
42099,NIG-2011-1-793-54,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 10 October 2011 ""Official: Suspected sect members set off bombs killing 2 in latest northeast Nigeria violence",,,,Joint Military Taskforce spokesman Col. Victor Ebhaleme,1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-10-10 00:00:00.000,2011-10-10 00:00:00.000,0,0,0,0,0,2,0,475.0,
42100,NIG-2011-1-793-55,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 15 October 2011 ""Nigeria policeman shot dead by suspected Islamists: police",,,,police,1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-10-14 00:00:00.000,2011-10-14 00:00:00.000,1,0,0,0,1,1,1,475.0,
42104,NIG-2011-1-793-58,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 25 October 2011 ""Gunmen kill policeman in northern Nigeria",,,,state police commissioner Sulaimon Lawal,1,Damaturu town,Damaturu in Yobe state,Yobe state,Damaturu lga,11.747,11.9608,POINT (11.9608 11.747),146544,Nigeria,NGA,475,Africa,1,1,2011-10-24 00:00:00.000,2011-10-24 00:00:00.000,0,0,0,0,0,1,0,475.0,
42105,NIG-2011-1-793-59,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 4 November 2011 ""Soldier shot dead amid arms searches in Nigeria",,,,Borno state police commissioner,1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-11-02 00:00:00.000,2011-11-02 00:00:00.000,0,0,0,0,0,1,0,475.0,
42101,NIG-2011-1-793-60,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 5 November 2011 ""Dozens killed in attacks in northern Nigeria: witnesses""; Xinhua News Agency 5 November 2011 ""2nd LD: Over 100 killed in northern Nigeria bomb attacks""; Agence France-Presse (AFP) 5 November 2011 ""150 die in 'heinous' Islamist attacks in Nigeria""; Xinhua News Agency 6 November 2011 ""Nigerian police says 53 deaths recorded in bomb attacks""; STRATFOR 10 November 2011 ""The Rising Threat from Nigeria's Boko Haram Militant Group",,,,witnesses; Officials at the Damaturu General Hospital; Boko Haram,1,Damaturu town,Damaturu,Yobe state,Damaturu lga,11.747,11.9608,POINT (11.9608 11.747),146544,Nigeria,NGA,475,Africa,1,1,2011-11-04 00:00:00.000,2011-11-04 00:00:00.000,17,7,36,41,101,150,60,475.0,
42083,NIG-2011-1-793-61,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Reuters News 6 November 2011 ""UPDATE 2-Nigerian forces hunt killers, locals demand security",,,,police,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-11-06 00:00:00.000,2011-11-06 00:00:00.000,1,0,0,0,1,1,1,475.0,
42106,NIG-2011-1-793-62,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 10 November 2011 ""Suspected Islamists attack Nigerian police post, govt office",,,,"police, witnesses",1,Mainok town,Mainok town,Borno state,Kaga lga,11.83022,12.63067,POINT (12.63067 11.83022),146546,Nigeria,NGA,475,Africa,1,1,2011-11-09 00:00:00.000,2011-11-09 00:00:00.000,0,0,0,0,0,4,0,475.0,
42107,NIG-2011-1-793-63,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"The Guardian/BBC 20 November 2011 ""Suspected Nigerian Islamic sect members said kill five in Borno, Kogi states",,,,"Borno State Police Commissioner, Simeon Midenda",1,Maiduguri town,Maiduguri town (Gwange Ward),Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-11-18 00:00:00.000,2011-11-18 00:00:00.000,2,0,1,0,3,3,3,475.0,
42108,NIG-2011-1-793-64,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,NigeriaWatch database,,,,The Nation,1,Geidam town,Gaidam town,Yobe state,Geidam lga,12.897,11.9304,POINT (11.9304 12.897),147984,Nigeria,NGA,475,Africa,1,1,2011-11-26 00:00:00.000,2011-11-26 00:00:00.000,4,0,2,0,6,6,6,475.0,
42110,NIG-2011-1-793-65,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 28 November 2011 ""Nigerian Islamists kill state governor's aide""; Daily Trust/BBC 28 November 2011 ""Nigeria: Suspected Boko Haram gunmen kill protocol officer in Borno State",,,,police,1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-11-27 00:00:00.000,2011-11-27 00:00:00.000,0,0,0,0,0,2,0,475.0,
42114,NIG-2011-1-793-69,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 22 December 2011 ""Multiple blasts, gunfire rock three northern Nigerian cities""; Reuters News 23 December 2011 ""CORRECTED-Day of violence in northern Nigeria kills at least 24""; Agence France-Presse (AFP) 24 December 2011 ""46 killed in Nigeria unrest: medical sources""; Associated Press Newswires 24 December 2011 ""At least 61 killed as Nigeria government forces attack sect following violence in northeast""; Agence France-Presse (AFP) 24 December 2011 ""Attacks, military crackdown kill up to 100 in Nigeria",,,,"hospital source, police",1,Damaturu town,Damaturu,Yobe state,Damaturu lga,11.747,11.9608,POINT (11.9608 11.747),146544,Nigeria,NGA,475,Africa,1,1,2011-12-22 00:00:00.000,2011-12-22 00:00:00.000,6,0,13,0,19,78,19,475.0,
42115,NIG-2011-1-793-70,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 23 December 2011 ""At least 6 dead after unrest in three Nigerian cities""; Reuters News 23 December 2011 ""CORRECTED-Day of violence in northern Nigeria kills at least 24""; Agence France-Presse (AFP) 24 December 2011 ""46 killed in Nigeria unrest: medical sources",,,,"Ibrahim Farinloye, northeast coordinator for the National Emergency Management Agency; medical sources",1,Potiskum town,Potiskum,Yobe state,Potiskum lga,11.7091,11.0694,POINT (11.0694 11.7091),146543,Nigeria,NGA,475,Africa,1,1,2011-12-22 00:00:00.000,2011-12-22 00:00:00.000,4,1,0,2,7,7,7,475.0,
42116,NIG-2011-1-793-71,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Reuters News 23 December 2011 ""CORRECTED-Day of violence in northern Nigeria kills at least 24""; Agence France-Presse (AFP) 24 December 2011 ""46 killed in Nigeria unrest: medical sources",,,,official at the morgue; medical sources,1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-12-22 00:00:00.000,2011-12-22 00:00:00.000,0,0,0,20,20,20,20,475.0,
42117,NIG-2011-1-793-72,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 23 December 2011 ""More explosions, gunfire hit northeastern Nigerian city""; Reuters News 23 December 2011 ""CORRECTED-Day of violence in northern Nigeria kills at least 24",,,,"military source, local police",1,Damaturu town,Damaturu,Yobe state,Damaturu lga,11.747,11.9608,POINT (11.9608 11.747),146544,Nigeria,NGA,475,Africa,1,1,2011-12-23 00:00:00.000,2011-12-23 00:00:00.000,4,0,0,0,4,4,4,475.0,
42120,NIG-2011-1-793-74,2011,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 25 December 2011 ""Nigerian attacks included suicide bomb targeting authorities""; Agence France-Presse (AFP) 25 December 2011 ""Nigerian police confirm four more deaths; toll now 32",,,,Department of State Services secret police,1,Damaturu town,Damaturu,Yobe state,Damaturu lga,11.747,11.9608,POINT (11.9608 11.747),146544,Nigeria,NGA,475,Africa,1,1,2011-12-25 00:00:00.000,2011-12-25 00:00:00.000,3,1,0,0,4,4,4,475.0,
41315,NIG-2012-1-793-3,2012,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Nigeria Watch, 8922, ""JTF kills BokoHaram members, Borno",,,,Tide News (4 ),1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2012-01-05 00:00:00.000,2012-01-05 00:00:00.000,0,4,0,0,4,4,4,475.0,
41310,NIG-2012-1-793-4,2012,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 7/1-12, ""Residents flee homes after Islamists attack in Nigeria",,,,,1,Potiskum town,Potiskum town,Yobe state,Potiskum lga,11.7091,11.0694,POINT (11.0694 11.7091),146543,Nigeria,NGA,475,Africa,1,1,2012-01-06 00:00:00.000,2012-01-06 00:00:00.000,0,0,0,2,2,2,2,475.0,
41321,NIG-2012-1-793-5,2012,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 8/1-12, ""One dead in fresh Islamists attack on Nigerian military",,,,civilian witness,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2012-01-08 00:00:00.000,2012-01-08 00:00:00.000,0,0,1,0,1,1,1,475.0,
41309,NIG-2012-1-793-6,2012,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Xinhua 10/1-12, ""Islamic sect kills 3 in northeastern Nigeria",,,,local police,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,POINT (11.9608 11.747),146544,Nigeria,NGA,475,Africa,1,1,2012-01-09 00:00:00.000,2012-01-09 00:00:00.000,1,0,0,0,1,1,1,475.0,
41357,NIG-2012-1-793-7,2012,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 9/1-12, ""Suspected Islamists kill intelligence officer in Nigeria"", Nigeria Watch 8925, ""Secret police, civilian, Borno",,,,private security firms,1,Biu town,Biu town,Borno state,Biu lga,10.61285,12.19458,POINT (12.19458 10.61285),145105,Nigeria,NGA,475,Africa,1,1,2012-01-09 00:00:00.000,2012-01-09 00:00:00.000,1,0,1,0,2,2,2,475.0,
41384,NIG-2012-1-793-8,2012,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 10/1-12, ""Gunmen kill six in strife-torn northern Nigeria"", Nigeria: Domestic Media Monitoring Report, 8-14 January, 2012, citing Daily Trust website on 11 January, Agence France-Presse (AFP) 10/1-12, ""Gunmen kill eight in strife-torn northern Nigeria",,,,"residents, Police chief Lawan Tanko, hospital source",1,Potiskum town,Potiskum town,Yobe state,Potiskum lga,11.7091,11.0694,POINT (11.0694 11.7091),146543,Nigeria,NGA,475,Africa,1,1,2012-01-10 00:00:00.000,2012-01-10 00:00:00.000,5,0,3,0,8,8,8,475.0,
